Name,Age,Departments,Salary,Experience,Cities,Annual_Salary,Bonus,Total_Compensation,Experience_Level
employee_347,31,Data,68835,0,Pune,826020,6883.5,75718.5,Fresher
employee_348,40,HR,25059,10,Mumbai,300708,2505.9,27564.9,Mid-level
employee_349,55,Data,110717,15,Bangalore,1328604,11071.7,121788.7,Senior
employee_350,31,IT,52235,3,Mumbai,626820,5223.5,57458.5,Junior
employee_351,28,IT,119208,14,Bangalore,1430496,11920.800000000001,131128.8,Senior
employee_352,24,HR,92114,12,Hyderabad,1105368,9211.4,101325.4,Senior
employee_353,47,HR,70366,6,Delhi,844392,7036.6,77402.6,Mid-level
employee_354,60,Sales,106583,11,Delhi,1278996,10658.300000000001,117241.3,Senior
employee_355,58,Finance,57160,5,Bangalore,685920,5716.0,62876.0,Junior
employee_356,50,Sales,115085,7,Bangalore,1381020,11508.5,126593.5,Mid-level
employee_357,47,Finance,30277,3,Pune,363324,3027.7000000000003,33304.7,Junior
employee_358,41,Sales,26780,8,Chennai,321360,2678.0,29458.0,Mid-level
employee_359,40,Data,71579,9,Bangalore,858948,7157.900000000001,78736.9,Mid-level
employee_360,24,HR,85750,7,Mumbai,1029000,8575.0,94325.0,Mid-level
employee_361,31,IT,81902,13,Hyderabad,982824,8190.200000000001,90092.2,Senior
employee_362,33,Finance,105198,14,Delhi,1262376,10519.800000000001,115717.8,Senior
employee_363,29,Finance,57161,4,Mumbai,685932,5716.1,62877.1,Junior
employee_364,24,IT,69499,13,Delhi,833988,6949.900000000001,76448.9,Senior
employee_365,32,Sales,56886,5,Hyderabad,682632,5688.6,62574.6,Junior
employee_366,29,Finance,33800,4,Mumbai,405600,3380.0,37180.0,Junior
employee_367,33,Data,74460,14,Delhi,893520,7446.0,81906.0,Senior
employee_368,46,HR,95975,5,Bangalore,1151700,9597.5,105572.5,Junior
employee_369,58,IT,94843,0,Chennai,1138116,9484.300000000001,104327.3,Fresher
employee_370,33,HR,27364,3,Bangalore,328368,2736.4,30100.4,Junior
employee_371,59,Finance,41568,8,Delhi,498816,4156.8,45724.8,Mid-level
employee_372,48,Finance,63092,3,Pune,757104,6309.200000000001,69401.2,Junior
employee_373,39,IT,96019,1,Mumbai,1152228,9601.9,105620.9,Fresher
employee_374,44,Data,87679,5,Chennai,1052148,8767.9,96446.9,Junior
employee_375,39,QA,90781,1,Mumbai,1089372,9078.1,99859.1,Fresher
employee_376,33,IT,33430,2,Pune,401160,3343.0,36773.0,Fresher
employee_377,33,QA,98719,6,Pune,1184628,9871.900000000001,108590.9,Mid-level
employee_378,48,Sales,63692,3,Pune,764304,6369.200000000001,70061.2,Junior
employee_379,22,QA,55086,0,Delhi,661032,5508.6,60594.6,Fresher
employee_380,30,Data,74671,15,Bangalore,896052,7467.1,82138.1,Senior
employee_381,42,Sales,38901,8,Delhi,466812,3890.1000000000004,42791.1,Mid-level
employee_382,33,QA,28907,5,Bangalore,346884,2890.7000000000003,31797.7,Junior
employee_383,29,Sales,53604,8,Chennai,643248,5360.400000000001,58964.4,Mid-level
employee_384,53,QA,62869,2,Pune,754428,6286.900000000001,69155.9,Fresher
employee_385,34,Data,39537,4,Bangalore,474444,3953.7000000000003,43490.7,Junior
employee_386,40,QA,37501,8,Hyderabad,450012,3750.1000000000004,41251.1,Mid-level
employee_387,35,QA,62371,5,Hyderabad,748452,6237.1,68608.1,Junior
employee_388,52,QA,61821,1,Bangalore,741852,6182.1,68003.1,Fresher
employee_389,53,IT,113732,14,Chennai,1364784,11373.2,125105.2,Senior
employee_390,37,IT,31073,0,Mumbai,372876,3107.3,34180.3,Fresher
employee_391,44,IT,86005,8,Delhi,1032060,8600.5,94605.5,Mid-level
employee_392,50,Data,101097,0,Pune,1213164,10109.7,111206.7,Fresher
employee_393,33,Sales,43101,13,Bangalore,517212,4310.1,47411.1,Senior
employee_394,36,Finance,56426,14,Chennai,677112,5642.6,62068.6,Senior
employee_395,22,QA,119877,4,Delhi,1438524,11987.7,131864.7,Junior
employee_396,37,QA,32313,0,Mumbai,387756,3231.3,35544.3,Fresher
employee_397,52,Data,55773,4,Chennai,669276,5577.3,61350.3,Junior
employee_398,28,QA,53003,4,Mumbai,636036,5300.3,58303.3,Junior
employee_399,23,IT,84668,6,Hyderabad,1016016,8466.800000000001,93134.8,Mid-level
employee_400,32,Finance,116956,6,Delhi,1403472,11695.6,128651.6,Mid-level
employee_401,40,HR,96250,10,Delhi,1155000,9625.0,105875.0,Mid-level
employee_402,36,QA,117675,9,Mumbai,1412100,11767.5,129442.5,Mid-level
employee_403,34,IT,116634,0,Hyderabad,1399608,11663.400000000001,128297.4,Fresher
employee_404,36,HR,67294,8,Pune,807528,6729.400000000001,74023.4,Mid-level
employee_405,53,Finance,38582,0,Bangalore,462984,3858.2000000000003,42440.2,Fresher
employee_406,50,HR,38760,4,Hyderabad,465120,3876.0,42636.0,Junior
employee_407,32,IT,96791,15,Chennai,1161492,9679.1,106470.1,Senior
employee_408,35,Sales,107158,6,Mumbai,1285896,10715.800000000001,117873.8,Mid-level
employee_409,38,Sales,60983,11,Delhi,731796,6098.3,67081.3,Senior
employee_410,48,HR,65309,7,Chennai,783708,6530.900000000001,71839.9,Mid-level
employee_411,43,Data,54715,1,Delhi,656580,5471.5,60186.5,Fresher
employee_412,34,HR,61415,13,Hyderabad,736980,6141.5,67556.5,Senior
employee_413,50,QA,112328,0,Delhi,1347936,11232.800000000001,123560.8,Fresher
employee_414,53,QA,113260,3,Delhi,1359120,11326.0,124586.0,Junior
employee_415,35,Sales,76581,11,Delhi,918972,7658.1,84239.1,Senior
employee_416,27,Data,28652,14,Delhi,343824,2865.2000000000003,31517.2,Senior
employee_417,35,IT,51297,3,Chennai,615564,5129.700000000001,56426.7,Junior
employee_418,58,QA,39028,9,Mumbai,468336,3902.8,42930.8,Mid-level
employee_419,31,Sales,38803,11,Bangalore,465636,3880.3,42683.3,Senior
employee_420,49,Finance,31307,5,Chennai,375684,3130.7000000000003,34437.7,Junior
employee_421,51,Sales,56325,0,Pune,675900,5632.5,61957.5,Fresher
employee_422,45,QA,83616,13,Mumbai,1003392,8361.6,91977.6,Senior
employee_423,44,QA,85483,0,Mumbai,1025796,8548.300000000001,94031.3,Fresher
employee_424,39,Sales,56574,2,Pune,678888,5657.400000000001,62231.4,Fresher
employee_425,22,IT,109798,4,Hyderabad,1317576,10979.800000000001,120777.8,Junior
employee_426,42,HR,92071,11,Pune,1104852,9207.1,101278.1,Senior
employee_427,40,QA,39932,5,Hyderabad,479184,3993.2000000000003,43925.2,Junior
employee_428,53,Sales,40749,4,Bangalore,488988,4074.9,44823.9,Junior
employee_429,28,Sales,33727,12,Hyderabad,404724,3372.7000000000003,37099.7,Senior
employee_430,45,Data,80406,12,Bangalore,964872,8040.6,88446.6,Senior
employee_431,29,HR,42332,12,Bangalore,507984,4233.2,46565.2,Senior
employee_432,54,Finance,35834,4,Delhi,430008,3583.4,39417.4,Junior
employee_433,43,IT,45325,8,Delhi,543900,4532.5,49857.5,Mid-level
employee_434,25,Finance,34213,1,Pune,410556,3421.3,37634.3,Fresher
employee_435,45,HR,26403,11,Bangalore,316836,2640.3,29043.3,Senior
employee_436,28,HR,81971,11,Hyderabad,983652,8197.1,90168.1,Senior
employee_437,36,HR,79030,0,Chennai,948360,7903.0,86933.0,Fresher
employee_438,35,Finance,98042,5,Delhi,1176504,9804.2,107846.2,Junior
employee_439,21,HR,32591,8,Mumbai,391092,3259.1000000000004,35850.1,Mid-level
employee_440,42,Sales,37996,6,Mumbai,455952,3799.6000000000004,41795.6,Mid-level
employee_441,23,Finance,77485,7,Hyderabad,929820,7748.5,85233.5,Mid-level
employee_442,58,HR,72830,4,Delhi,873960,7283.0,80113.0,Junior
employee_443,34,Sales,59370,9,Chennai,712440,5937.0,65307.0,Mid-level
employee_444,56,Data,82572,3,Bangalore,990864,8257.2,90829.2,Junior
employee_445,38,HR,104008,5,Delhi,1248096,10400.800000000001,114408.8,Junior
employee_446,38,Finance,54098,2,Hyderabad,649176,5409.8,59507.8,Fresher
employee_447,23,QA,86561,0,Bangalore,1038732,8656.1,95217.1,Fresher
employee_448,30,HR,27196,10,Delhi,326352,2719.6000000000004,29915.6,Mid-level
employee_449,59,QA,36091,3,Pune,433092,3609.1000000000004,39700.1,Junior
employee_450,21,Sales,105576,8,Chennai,1266912,10557.6,116133.6,Mid-level
employee_451,47,Data,90254,3,Mumbai,1083048,9025.4,99279.4,Junior
employee_452,47,IT,74262,0,Hyderabad,891144,7426.200000000001,81688.2,Fresher
employee_453,31,Data,31023,13,Mumbai,372276,3102.3,34125.3,Senior
employee_454,25,HR,45543,3,Bangalore,546516,4554.3,50097.3,Junior
employee_455,27,QA,85029,6,Bangalore,1020348,8502.9,93531.9,Mid-level
employee_456,39,QA,118913,2,Pune,1426956,11891.300000000001,130804.3,Fresher
employee_457,49,Finance,67337,9,Bangalore,808044,6733.700000000001,74070.7,Mid-level
employee_458,35,QA,65409,5,Bangalore,784908,6540.900000000001,71949.9,Junior
employee_459,55,Finance,95540,14,Mumbai,1146480,9554.0,105094.0,Senior
employee_460,57,Sales,34963,13,Mumbai,419556,3496.3,38459.3,Senior
employee_461,32,IT,38796,0,Hyderabad,465552,3879.6000000000004,42675.6,Fresher
employee_462,50,HR,65972,10,Hyderabad,791664,6597.200000000001,72569.2,Mid-level
employee_463,40,Finance,97613,3,Bangalore,1171356,9761.300000000001,107374.3,Junior
employee_464,57,IT,103062,2,Delhi,1236744,10306.2,113368.2,Fresher
employee_465,23,QA,28261,13,Chennai,339132,2826.1000000000004,31087.1,Senior
employee_466,29,QA,42046,0,Hyderabad,504552,4204.6,46250.6,Fresher
employee_467,59,IT,38397,15,Bangalore,460764,3839.7000000000003,42236.7,Senior
employee_468,46,QA,85436,2,Delhi,1025232,8543.6,93979.6,Fresher
employee_469,22,Sales,115805,14,Delhi,1389660,11580.5,127385.5,Senior
employee_470,43,Sales,50757,3,Mumbai,609084,5075.700000000001,55832.7,Junior
employee_471,43,IT,40299,4,Delhi,483588,4029.9,44328.9,Junior
employee_472,41,Finance,26902,5,Pune,322824,2690.2000000000003,29592.2,Junior
employee_473,36,Finance,67399,1,Mumbai,808788,6739.900000000001,74138.9,Fresher
employee_474,29,IT,73330,1,Mumbai,879960,7333.0,80663.0,Fresher
employee_475,33,Finance,71308,5,Pune,855696,7130.8,78438.8,Junior
employee_476,48,Finance,28846,15,Mumbai,346152,2884.6000000000004,31730.6,Senior
employee_477,47,Sales,37359,4,Hyderabad,448308,3735.9,41094.9,Junior
employee_478,37,Finance,74376,0,Mumbai,892512,7437.6,81813.6,Fresher
employee_479,58,Data,93056,2,Pune,1116672,9305.6,102361.6,Fresher
employee_480,56,HR,65832,10,Bangalore,789984,6583.200000000001,72415.2,Mid-level
employee_481,21,QA,45098,4,Bangalore,541176,4509.8,49607.8,Junior
employee_482,38,Data,74962,14,Bangalore,899544,7496.200000000001,82458.2,Senior
employee_483,29,Finance,113672,12,Pune,1364064,11367.2,125039.2,Senior
employee_484,33,Sales,60885,11,Pune,730620,6088.5,66973.5,Senior
employee_485,60,IT,46157,11,Hyderabad,553884,4615.7,50772.7,Senior
employee_486,35,Finance,73372,1,Pune,880464,7337.200000000001,80709.2,Fresher
employee_487,24,Sales,44674,0,Delhi,536088,4467.400000000001,49141.4,Fresher
employee_488,53,HR,57357,15,Bangalore,688284,5735.700000000001,63092.7,Senior
employee_489,44,Finance,37578,8,Pune,450936,3757.8,41335.8,Mid-level
employee_490,56,IT,27251,14,Chennai,327012,2725.1000000000004,29976.1,Senior
employee_491,30,Sales,104049,4,Mumbai,1248588,10404.900000000001,114453.9,Junior
employee_492,56,Sales,62429,1,Hyderabad,749148,6242.900000000001,68671.9,Fresher
employee_493,40,Sales,117641,9,Bangalore,1411692,11764.1,129405.1,Mid-level
employee_494,31,HR,71871,3,Delhi,862452,7187.1,79058.1,Junior
employee_495,32,Finance,111526,2,Delhi,1338312,11152.6,122678.6,Fresher
employee_496,38,HR,50499,6,Bangalore,605988,5049.900000000001,55548.9,Mid-level
employee_497,50,QA,31421,0,Delhi,377052,3142.1000000000004,34563.1,Fresher
employee_498,57,QA,77204,14,Chennai,926448,7720.400000000001,84924.4,Senior
employee_499,40,Finance,49591,9,Hyderabad,595092,4959.1,54550.1,Mid-level
employee_500,45,HR,85940,11,Mumbai,1031280,8594.0,94534.0,Senior
employee_501,32,IT,117515,11,Hyderabad,1410180,11751.5,129266.5,Senior
employee_502,41,Sales,111371,3,Hyderabad,1336452,11137.1,122508.1,Junior
employee_503,45,Sales,37202,6,Bangalore,446424,3720.2000000000003,40922.2,Mid-level
employee_504,31,Finance,116202,10,Pune,1394424,11620.2,127822.2,Mid-level
employee_505,29,QA,44290,9,Mumbai,531480,4429.0,48719.0,Mid-level
employee_506,45,QA,43130,12,Hyderabad,517560,4313.0,47443.0,Senior
employee_507,55,Sales,62077,4,Chennai,744924,6207.700000000001,68284.7,Junior
employee_508,52,Finance,44396,3,Bangalore,532752,4439.6,48835.6,Junior
employee_509,34,HR,85848,3,Pune,1030176,8584.800000000001,94432.8,Junior
employee_510,21,QA,108488,10,Pune,1301856,10848.800000000001,119336.8,Mid-level
employee_511,37,HR,85530,11,Bangalore,1026360,8553.0,94083.0,Senior
employee_512,45,QA,89274,13,Hyderabad,1071288,8927.4,98201.4,Senior
employee_513,28,QA,52122,1,Delhi,625464,5212.200000000001,57334.2,Fresher
employee_514,25,Data,54381,7,Bangalore,652572,5438.1,59819.1,Mid-level
employee_515,25,QA,70435,15,Delhi,845220,7043.5,77478.5,Senior
employee_516,55,IT,48267,11,Pune,579204,4826.7,53093.7,Senior
employee_517,39,Finance,86978,15,Pune,1043736,8697.800000000001,95675.8,Senior
employee_518,43,Finance,32088,3,Chennai,385056,3208.8,35296.8,Junior
employee_519,29,HR,37822,1,Chennai,453864,3782.2000000000003,41604.2,Fresher
employee_520,50,QA,75216,8,Pune,902592,7521.6,82737.6,Mid-level
employee_521,36,IT,61589,13,Chennai,739068,6158.900000000001,67747.9,Senior
employee_522,53,HR,90262,13,Chennai,1083144,9026.2,99288.2,Senior
employee_523,22,Data,82911,15,Chennai,994932,8291.1,91202.1,Senior
employee_524,34,HR,26436,12,Pune,317232,2643.6000000000004,29079.6,Senior
employee_525,21,HR,86854,11,Hyderabad,1042248,8685.4,95539.4,Senior
employee_526,46,QA,86888,9,Hyderabad,1042656,8688.800000000001,95576.8,Mid-level
employee_527,45,Data,52281,12,Mumbai,627372,5228.1,57509.1,Senior
employee_528,36,HR,113017,6,Chennai,1356204,11301.7,124318.7,Mid-level
employee_529,35,IT,109403,15,Hyderabad,1312836,10940.300000000001,120343.3,Senior
employee_530,46,IT,78952,14,Mumbai,947424,7895.200000000001,86847.2,Senior
employee_531,36,Finance,47766,2,Bangalore,573192,4776.6,52542.6,Fresher
employee_532,34,Data,46213,14,Chennai,554556,4621.3,50834.3,Senior
employee_533,49,Data,118891,6,Hyderabad,1426692,11889.1,130780.1,Mid-level
employee_534,44,Finance,87239,0,Hyderabad,1046868,8723.9,95962.9,Fresher
employee_535,35,HR,47537,11,Delhi,570444,4753.7,52290.7,Senior
employee_536,39,Data,27794,0,Hyderabad,333528,2779.4,30573.4,Fresher
employee_537,28,IT,84204,3,Delhi,1010448,8420.4,92624.4,Junior
employee_538,54,IT,57324,3,Mumbai,687888,5732.400000000001,63056.4,Junior
employee_539,22,QA,81764,3,Delhi,981168,8176.400000000001,89940.4,Junior
employee_540,47,Data,55858,8,Bangalore,670296,5585.8,61443.8,Mid-level
employee_541,30,HR,67850,5,Chennai,814200,6785.0,74635.0,Junior
employee_542,55,Finance,38018,2,Hyderabad,456216,3801.8,41819.8,Fresher
employee_543,43,Finance,108017,5,Pune,1296204,10801.7,118818.7,Junior
employee_544,28,HR,75790,1,Chennai,909480,7579.0,83369.0,Fresher
employee_545,48,Sales,106120,1,Pune,1273440,10612.0,116732.0,Fresher
employee_546,43,QA,34850,6,Mumbai,418200,3485.0,38335.0,Mid-level
employee_547,24,Finance,116237,13,Hyderabad,1394844,11623.7,127860.7,Senior
employee_548,34,Data,70975,2,Chennai,851700,7097.5,78072.5,Fresher
employee_549,49,QA,90510,6,Chennai,1086120,9051.0,99561.0,Mid-level
employee_550,21,Data,90696,2,Hyderabad,1088352,9069.6,99765.6,Fresher
employee_551,24,IT,50832,11,Bangalore,609984,5083.200000000001,55915.2,Senior
employee_552,52,QA,112826,11,Mumbai,1353912,11282.6,124108.6,Senior
employee_553,53,Finance,119977,1,Hyderabad,1439724,11997.7,131974.7,Fresher
employee_554,46,QA,49886,3,Delhi,598632,4988.6,54874.6,Junior
employee_555,37,QA,33418,14,Chennai,401016,3341.8,36759.8,Senior
employee_556,59,QA,32081,3,Bangalore,384972,3208.1000000000004,35289.1,Junior
employee_557,43,Sales,35114,2,Chennai,421368,3511.4,38625.4,Fresher
employee_558,52,QA,43722,8,Pune,524664,4372.2,48094.2,Mid-level
employee_559,35,Data,112508,15,Chennai,1350096,11250.800000000001,123758.8,Senior
employee_560,33,IT,42985,5,Mumbai,515820,4298.5,47283.5,Junior
employee_561,22,HR,30888,4,Hyderabad,370656,3088.8,33976.8,Junior
employee_562,39,QA,94254,12,Chennai,1131048,9425.4,103679.4,Senior
employee_563,44,Finance,108845,11,Delhi,1306140,10884.5,119729.5,Senior
employee_564,44,QA,44299,11,Pune,531588,4429.900000000001,48728.9,Senior
employee_565,31,Finance,81050,5,Pune,972600,8105.0,89155.0,Junior
employee_566,42,Data,47036,12,Hyderabad,564432,4703.6,51739.6,Senior
employee_567,35,Finance,110421,10,Pune,1325052,11042.1,121463.1,Mid-level
employee_568,30,HR,54346,7,Hyderabad,652152,5434.6,59780.6,Mid-level
employee_569,47,IT,51691,4,Mumbai,620292,5169.1,56860.1,Junior
employee_570,29,Finance,42986,12,Hyderabad,515832,4298.6,47284.6,Senior
employee_571,48,Finance,52846,14,Bangalore,634152,5284.6,58130.6,Senior
employee_572,21,IT,74665,12,Pune,895980,7466.5,82131.5,Senior
employee_573,37,HR,66401,3,Pune,796812,6640.1,73041.1,Junior
employee_574,51,QA,98728,6,Delhi,1184736,9872.800000000001,108600.8,Mid-level
employee_575,30,Finance,75054,11,Chennai,900648,7505.400000000001,82559.4,Senior
employee_576,57,IT,63487,13,Bangalore,761844,6348.700000000001,69835.7,Senior
employee_577,49,Data,34412,4,Chennai,412944,3441.2000000000003,37853.2,Junior
employee_578,38,IT,106499,15,Hyderabad,1277988,10649.900000000001,117148.9,Senior
employee_579,58,Data,76473,3,Mumbai,917676,7647.3,84120.3,Junior
employee_580,59,HR,91553,13,Delhi,1098636,9155.300000000001,100708.3,Senior
employee_581,26,QA,30279,4,Pune,363348,3027.9,33306.9,Junior
employee_582,60,IT,100948,15,Mumbai,1211376,10094.800000000001,111042.8,Senior
employee_583,32,Sales,32712,10,Hyderabad,392544,3271.2000000000003,35983.2,Mid-level
employee_584,34,Finance,40817,3,Hyderabad,489804,4081.7000000000003,44898.7,Junior
employee_585,30,HR,78832,7,Bangalore,945984,7883.200000000001,86715.2,Mid-level
employee_586,40,IT,118616,15,Chennai,1423392,11861.6,130477.6,Senior
employee_587,35,Finance,81224,7,Pune,974688,8122.400000000001,89346.4,Mid-level
employee_588,51,IT,31624,0,Pune,379488,3162.4,34786.4,Fresher
employee_589,27,Data,54126,15,Mumbai,649512,5412.6,59538.6,Senior
employee_590,30,IT,107115,13,Bangalore,1285380,10711.5,117826.5,Senior
employee_591,30,Sales,105667,11,Delhi,1268004,10566.7,116233.7,Senior
employee_592,59,IT,62462,2,Hyderabad,749544,6246.200000000001,68708.2,Fresher
employee_593,48,IT,83676,10,Bangalore,1004112,8367.6,92043.6,Mid-level
employee_594,50,Sales,71815,3,Pune,861780,7181.5,78996.5,Junior
employee_595,57,HR,113911,15,Delhi,1366932,11391.1,125302.1,Senior
employee_596,23,IT,51093,1,Chennai,613116,5109.3,56202.3,Fresher
employee_597,35,Sales,57525,13,Mumbai,690300,5752.5,63277.5,Senior
employee_598,41,Finance,54030,12,Hyderabad,648360,5403.0,59433.0,Senior
employee_599,57,Data,69067,4,Hyderabad,828804,6906.700000000001,75973.7,Junior
employee_600,32,Data,30207,10,Hyderabad,362484,3020.7000000000003,33227.7,Mid-level
employee_601,24,IT,101433,7,Chennai,1217196,10143.300000000001,111576.3,Mid-level
employee_602,29,HR,51639,11,Pune,619668,5163.900000000001,56802.9,Senior
employee_603,59,HR,27792,1,Pune,333504,2779.2000000000003,30571.2,Fresher
employee_604,48,Finance,25420,13,Bangalore,305040,2542.0,27962.0,Senior
employee_605,43,IT,119760,8,Delhi,1437120,11976.0,131736.0,Mid-level
employee_606,60,Data,44198,12,Bangalore,530376,4419.8,48617.8,Senior
employee_607,42,HR,60608,6,Pune,727296,6060.8,66668.8,Mid-level
employee_608,44,IT,71205,5,Hyderabad,854460,7120.5,78325.5,Junior
employee_609,46,HR,107951,7,Chennai,1295412,10795.1,118746.1,Mid-level
employee_610,50,Sales,42875,13,Pune,514500,4287.5,47162.5,Senior
employee_611,53,HR,95511,1,Chennai,1146132,9551.1,105062.1,Fresher
employee_612,36,Data,116997,13,Mumbai,1403964,11699.7,128696.7,Senior
employee_613,42,QA,46331,4,Hyderabad,555972,4633.1,50964.1,Junior
employee_614,38,Finance,41893,3,Mumbai,502716,4189.3,46082.3,Junior
employee_615,27,Finance,89913,7,Pune,1078956,8991.300000000001,98904.3,Mid-level
employee_616,46,Data,43243,12,Bangalore,518916,4324.3,47567.3,Senior
employee_617,28,HR,40535,0,Pune,486420,4053.5,44588.5,Fresher
employee_618,26,IT,88203,11,Mumbai,1058436,8820.300000000001,97023.3,Senior
employee_619,50,HR,95597,2,Chennai,1147164,9559.7,105156.7,Fresher
employee_620,59,Data,92394,9,Delhi,1108728,9239.4,101633.4,Mid-level
employee_621,43,Finance,50489,7,Delhi,605868,5048.900000000001,55537.9,Mid-level
employee_622,52,HR,104214,4,Pune,1250568,10421.400000000001,114635.4,Junior
employee_623,42,Finance,109886,3,Bangalore,1318632,10988.6,120874.6,Junior
employee_624,29,IT,38346,5,Mumbai,460152,3834.6000000000004,42180.6,Junior
employee_625,51,Finance,73005,11,Pune,876060,7300.5,80305.5,Senior
employee_626,27,Finance,31773,4,Mumbai,381276,3177.3,34950.3,Junior
employee_627,29,QA,100324,2,Mumbai,1203888,10032.400000000001,110356.4,Fresher
employee_628,33,QA,57343,12,Hyderabad,688116,5734.3,63077.3,Senior
